customer_id,cutoff_k,n_rentals_total,has_future_window,label,n_rentals,overdue_freq,penalty_rate,unpaid_penalty_rate,avg_idle_ratio,recent_overdue_freq
CUST01,24,40,True,0,24,0.0,0.0,0.0,0.5062574268145138,0.0
CUST01,25,40,True,0,25,0.0,0.0,0.0,0.5069595106943142,0.0
CUST01,26,40,True,0,26,0.0,0.0,0.0,0.4923920344447301,0.0
CUST01,27,40,True,0,27,0.0,0.0,0.0,0.5111923294652957,0.0
CUST01,28,40,True,0,28,0.0,0.0,0.0,0.5272491860460169,0.0
CUST01,29,40,True,0,29,0.0,0.0,0.0,0.5308467640226515,0.0
CUST01,30,40,True,0,30,0.0,0.0,0.0,0.5186245087044835,0.0
CUST01,31,40,True,0,31,0.0,0.0,0.0,0.5227063403695835,0.0
CUST01,32,40,True,1,32,0.0,0.0,0.0,0.511326035525717,0.0
CUST01,33,40,True,1,33,0.0,0.0,0.0,0.5115888829340286,0.0
CUST01,34,40,True,1,34,0.0,0.0,0.0,0.5010286914618911,0.0
CUST01,35,40,True,1,35,0.0,0.0,0.0,0.4965775315697827,0.0
CUST01,36,40,False,,36,0.0,0.0,0.0,0.49917715387135064,0.0
CUST01,37,40,False,,37,0.02702702702702703,0.02702702702702703,1.0,0.49972933466232106,0.2
CUST01,38,40,False,,38,0.02631578947368421,0.02631578947368421,1.0,0.49211872890250924,0.2
CUST01,39,40,False,,39,0.02564102564102564,0.02564102564102564,1.0,0.4990515820075731,0.2
CUST01,40,40,False,,40,0.025,0.025,1.0,0.4977360067430981,0.2
CUST02,1,46,True,0,1,0.0,0.0,0.0,0.35802469135802467,0.0
CUST02,2,46,True,0,2,0.0,0.0,0.0,0.470679012345679,0.0
CUST02,3,46,True,0,3,0.0,0.0,0.0,0.4495884773662551,0.0
CUST02,4,46,True,0,4,0.0,0.0,0.0,0.4232569317951832,0.0
CUST02,5,46,True,0,5,0.0,0.0,0.0,0.5274944343250355,0.0
CUST02,6,46,True,0,6,0.0,0.0,0.0,0.6062453619375295,0.0
CUST02,7,46,True,0,7,0.0,0.0,0.0,0.5959935614636953,0.0
CUST02,8,46,True,0,8,0.0,0.0,0.0,0.5495116076600437,0.0
CUST02,9,46,True,0,9,0.0,0.0,0.0,0.5780070011704534,0.0
CUST02,10,46,True,0,10,0.0,0.0,0.0,0.559095189942297,0.0
CUST02,11,46,True,0,11,0.0,0.0,0.0,0.5642937244718557,0.0
CUST02,12,46,True,0,12,0.0,0.0,0.0,0.5757108058740928,0.0
CUST02,13,46,True,0,13,0.0,0.0,0.0,0.5656133934564276,0.0
CUST02,14,46,True,0,14,0.0,0.0,0.0,0.575761887330419,0.0
CUST02,15,46,True,0,15,0.0,0.0,0.0,0.6014803256109552,0.0
CUST02,16,46,True,0,16,0.0,0.0,0.0,0.624128769115692,0.0
CUST02,17,46,True,0,17,0.0,0.0,0.0,0.6052406240518456,0.0
CUST02,18,46,True,0,18,0.0,0.0,0.0,0.6271717004934098,0.0
CUST02,19,46,True,0,19,0.0,0.0,0.0,0.6117065232744584,0.0
CUST02,20,46,True,0,20,0.0,0.0,0.0,0.5886683669220563,0.0
CUST02,21,46,True,0,21,0.0,0.0,0.0,0.5770569011737153,0.0
CUST02,22,46,True,0,22,0.0,0.0,0.0,0.5849179511203646,0.0
CUST02,23,46,True,0,23,0.0,0.0,0.0,0.5910084749846966,0.0
CUST02,24,46,True,0,24,0.0,0.0,0.0,0.6036893234107218,0.0
CUST02,25,46,True,0,25,0.0,0.0,0.0,0.6007182210625283,0.0
CUST02,26,46,True,0,26,0.0,0.0,0.0,0.5980463664062772,0.0
CUST02,27,46,True,0,27,0.0,0.0,0.0,0.5991137480816666,0.0
CUST02,28,46,True,0,28,0.0,0.0,0.0,0.6031136539041467,0.0
CUST02,29,46,True,0,29,0.0,0.0,0.0,0.5992927586766827,0.0
CUST02,30,46,True,0,30,0.0,0.0,0.0,0.5884433175144442,0.0
CUST02,31,46,True,0,31,0.0,0.0,0.0,0.5702202882967107,0.0
CUST02,32,46,True,0,32,0.0,0.0,0.0,0.568282051828422,0.0
CUST02,33,46,True,0,33,0.0,0.0,0.0,0.5813644138942273,0.0
CUST02,34,46,True,0,34,0.0,0.0,0.0,0.5797883363613906,0.0
CUST02,35,46,True,0,35,0.0,0.0,0.0,0.5773516837369365,0.0
CUST02,36,46,True,0,36,0.0,0.0,0.0,0.5678500846788843,0.0
CUST02,37,46,True,0,37,0.0,0.0,0.0,0.5616817754040343,0.0
CUST02,38,46,True,0,38,0.0,0.0,0.0,0.5566124554999181,0.0
CUST02,39,46,True,0,39,0.0,0.0,0.0,0.5625168860230392,0.0
CUST02,40,46,True,0,40,0.0,0.0,0.0,0.5509049442646201,0.0
CUST02,41,46,True,0,41,0.0,0.0,0.0,0.5547096176172913,0.0
CUST02,42,46,False,,42,0.0,0.0,0.0,0.5534070076740225,0.0
CUST02,43,46,False,,43,0.0,0.0,0.0,0.555524157366358,0.0
CUST02,44,46,False,,44,0.0,0.0,0.0,0.5566101034517582,0.0
CUST02,45,46,False,,45,0.0,0.0,0.0,0.5567900096495623,0.0
CUST02,46,46,False,,46,0.0,0.0,0.0,0.5544198180056555,0.0
CUST03,1,42,True,0,1,0.0,0.0,0.0,0.6021505376344085,0.0
CUST03,2,42,True,0,2,0.0,0.0,0.0,0.6817570869990224,0.0
CUST03,3,42,True,0,3,0.0,0.0,0.0,0.672686542847833,0.0
CUST03,4,42,True,0,4,0.0,0.0,0.0,0.5742823489963399,0.0
CUST03,5,42,True,0,5,0.0,0.0,0.0,0.6112331081127346,0.0
CUST03,6,42,True,0,6,0.0,0.0,0.0,0.5786493129403875,0.0
CUST03,7,42,True,0,7,0.0,0.0,0.0,0.5193617487540984,0.0
CUST03,8,42,True,0,8,0.0,0.0,0.0,0.5104116794135674,0.0
CUST03,9,42,True,0,9,0.0,0.0,0.0,0.522075338965906,0.0
CUST03,10,42,True,0,10,0.0,0.0,0.0,0.501211088651405,0.0
CUST03,11,42,True,0,11,0.0,0.0,0.0,0.5426870631840625,0.0
CUST03,12,42,True,0,12,0.0,0.0,0.0,0.5748440936330097,0.0
CUST03,13,42,True,0,13,0.0,0.0,0.0,0.5678048043791885,0.0
CUST03,14,42,True,0,14,0.0,0.0,0.0,0.5544582027058451,0.0
CUST03,15,42,True,0,15,0.0,0.0,0.0,0.5414526558587888,0.0
CUST03,16,42,True,0,16,0.0,0.0,0.0,0.5139320895867155,0.0
CUST03,17,42,True,0,17,0.0,0.0,0.0,0.5238391985037599,0.0
CUST03,18,42,True,0,18,0.0,0.0,0.0,0.5484407245128103,0.0
CUST03,19,42,True,0,19,0.0,0.0,0.0,0.551385718190852,0.0
CUST03,20,42,True,0,20,0.0,0.0,0.0,0.5644046675754272,0.0
CUST03,21,42,True,0,21,0.0,0.0,0.0,0.584612256973922,0.0
CUST03,22,42,True,0,22,0.0,0.0,0.0,0.5946115953455359,0.0
CUST03,23,42,True,0,23,0.0,0.0,0.0,0.5934818499383557,0.0
CUST03,24,42,True,0,24,0.0,0.0,0.0,0.5743504544496306,0.0
CUST03,25,42,True,1,25,0.0,0.0,0.0,0.5565377265942261,0.0
CUST03,26,42,True,1,26,0.0,0.0,0.0,0.5501564678790636,0.0
CUST03,27,42,True,1,27,0.0,0.0,0.0,0.5466153192370781,0.0
CUST03,28,42,True,1,28,0.0,0.0,0.0,0.542130937535002,0.0
CUST03,29,42,True,1,29,0.0,0.0,0.0,0.5421392804253788,0.0
CUST03,30,42,True,1,30,0.03333333333333333,0.03333333333333333,0.0,0.5443931743298988,0.2
CUST03,31,42,True,1,31,0.03225806451612903,0.03225806451612903,0.0,0.5326564769500812,0.2
CUST03,32,42,True,1,32,0.03125,0.03125,0.0,0.5472609620453912,0.2
CUST03,33,42,True,1,33,0.030303030303030304,0.030303030303030304,0.0,0.5561761878814141,0.2
CUST03,34,42,True,1,34,0.029411764705882353,0.029411764705882353,0.0,0.5458922335063852,0.2
CUST03,35,42,True,0,35,0.05714285714285714,0.05714285714285714,0.5,0.5533008784117687,0.2
CUST03,36,42,True,0,36,0.05555555555555555,0.05555555555555555,0.5,0.5590803994659872,0.2
CUST03,37,42,True,0,37,0.05405405405405406,0.05405405405405406,0.5,0.5586288449224721,0.2
CUST03,38,42,False,,38,0.05263157894736842,0.05263157894736842,0.5,0.5458077850936853,0.2
CUST03,39,42,False,,39,0.05128205128205128,0.05128205128205128,0.5,0.5343768162451293,0.2
CUST03,40,42,False,,40,0.05,0.05,0.5,0.5362347871433489,0.0
CUST03,41,42,False,,41,0.04878048780487805,0.04878048780487805,0.5,0.5364854417961203,0.0
CUST03,42,42,False,,42,0.047619047619047616,0.047619047619047616,0.5,0.5475215027057365,0.0
CUST04,1,43,True,0,1,0.0,0.0,0.0,0.58,0.0
CUST04,2,43,True,0,2,0.0,0.0,0.0,0.5081818181818182,0.0
CUST04,3,43,True,0,3,0.0,0.0,0.0,0.482198731501057,0.0
CUST04,4,43,True,0,4,0.0,0.0,0.0,0.5991490486257928,0.0
CUST04,5,43,True,0,5,0.0,0.0,0.0,0.6046204437199114,0.0
CUST04,6,43,True,0,6,0.0,0.0,0.0,0.5844364503526734,0.0
CUST04,7,43,True,0,7,0.0,0.0,0.0,0.5678533046422553,0.0
CUST04,8,43,True,0,8,0.0,0.0,0.0,0.6218716415619734,0.0
CUST04,9,43,True,0,9,0.0,0.0,0.0,0.5686478083725478,0.0
CUST04,10,43,True,0,10,0.0,0.0,0.0,0.5845103002625658,0.0
CUST04,11,43,True,0,11,0.0,0.0,0.0,0.5993050681707641,0.0
CUST04,12,43,True,0,12,0.0,0.0,0.0,0.5581865085682984,0.0
CUST04,13,43,True,0,13,0.0,0.0,0.0,0.5512292337156501,0.0
CUST04,14,43,True,0,14,0.0,0.0,0.0,0.5669935616332039,0.0
CUST04,15,43,True,0,15,0.0,0.0,0.0,0.560146371810038,0.0
CUST04,16,43,True,0,16,0.0,0.0,0.0,0.5261965456058089,0.0
CUST04,17,43,True,0,17,0.0,0.0,0.0,0.509464880673599,0.0
CUST04,18,43,True,0,18,0.0,0.0,0.0,0.522313539566218,0.0
CUST04,19,43,True,0,19,0.0,0.0,0.0,0.5315430595156091,0.0
CUST04,20,43,True,0,20,0.0,0.0,0.0,0.5511923216341683,0.0
CUST04,21,43,True,0,21,0.0,0.0,0.0,0.5474068831376625,0.0
CUST04,22,43,True,0,22,0.0,0.0,0.0,0.5412837708449693,0.0
CUST04,23,43,True,0,23,0.0,0.0,0.0,0.5508524606501287,0.0
CUST04,24,43,True,0,24,0.0,0.0,0.0,0.5401551767504912,0.0
CUST04,25,43,True,0,25,0.0,0.0,0.0,0.5563671514986533,0.0
CUST04,26,43,True,0,26,0.0,0.0,0.0,0.5624409423750788,0.0
CUST04,27,43,True,0,27,0.0,0.0,0.0,0.5752798300312206,0.0
CUST04,28,43,True,0,28,0.0,0.0,0.0,0.5741668949250636,0.0
CUST04,29,43,True,0,29,0.0,0.0,0.0,0.558325074353877,0.0
CUST04,30,43,True,0,30,0.0,0.0,0.0,0.5607018928630688,0.0
CUST04,31,43,True,0,31,0.0,0.0,0.0,0.5710210903489497,0.0
CUST04,32,43,True,0,32,0.0,0.0,0.0,0.568801681275545,0.0
CUST04,33,43,True,0,33,0.0,0.0,0.0,0.5772337158892985,0.0
CUST04,34,43,True,0,34,0.0,0.0,0.0,0.5662722964380089,0.0
CUST04,35,43,True,0,35,0.0,0.0,0.0,0.5698733077485714,0.0
CUST04,36,43,True,0,36,0.0,0.0,0.0,0.5636063351744991,0.0
CUST04,37,43,True,1,37,0.0,0.0,0.0,0.5621522158878539,0.0
CUST04,38,43,True,1,38,0.0,0.0,0.0,0.5609922178159795,0.0
CUST04,39,43,False,,39,0.0,0.0,0.0,0.5722488276155698,0.0
CUST04,40,43,False,,40,0.0,0.0,0.0,0.5829426069251805,0.0
CUST04,41,43,False,,41,0.0,0.0,0.0,0.5809196165123712,0.0
CUST04,42,43,False,,42,0.023809523809523808,0.023809523809523808,0.0,0.58184339492539,0.2
CUST04,43,43,False,,43,0.023255813953488372,0.023255813953488372,0.0,0.5824678660241928,0.2
CUST05,1,42,True,0,1,0.0,0.0,0.0,0.9875,0.0
CUST05,2,42,True,0,2,0.0,0.0,0.0,0.8740316901408451,0.0
CUST05,3,42,True,0,3,0.0,0.0,0.0,0.7226877934272301,0.0
CUST05,4,42,True,0,4,0.0,0.0,0.0,0.6692885723431499,0.0
CUST05,5,42,True,0,5,0.0,0.0,0.0,0.7354308578745199,0.0
CUST05,6,42,True,0,6,0.0,0.0,0.0,0.6745874432904949,0.0
CUST05,7,42,True,0,7,0.0,0.0,0.0,0.620234615257399,0.0
CUST05,8,42,True,0,8,0.0,0.0,0.0,0.5707665128400201,0.0
CUST05,9,42,True,0,9,0.0,0.0,0.0,0.5541316371443454,0.0
CUST05,10,42,True,0,10,0.0,0.0,0.0,0.5987184734299109,0.0
CUST05,11,42,True,0,11,0.0,0.0,0.0,0.613922016464329,0.0
CUST05,12,42,True,0,12,0.0,0.0,0.0,0.5895475627113492,0.0
CUST05,13,42,True,1,13,0.0,0.0,0.0,0.6160766909264913,0.0
CUST05,14,42,True,1,14,0.0,0.0,0.0,0.6056340357226198,0.0
CUST05,15,42,True,1,15,0.0,0.0,0.0,0.6228636113346392,0.0
CUST05,16,42,True,1,16,0.0,0.0,0.0,0.6024005447171333,0.0
CUST05,17,42,True,1,17,0.0,0.0,0.0,0.6220539207048277,0.0
CUST05,18,42,True,1,18,0.05555555555555555,0.05555555555555555,1.0,0.6238401255254836,0.2
CUST05,19,42,True,1,19,0.05263157894736842,0.05263157894736842,1.0,0.6436380136557214,0.2
CUST05,20,42,True,1,20,0.05,0.05,1.0,0.6492850603413564,0.2
CUST05,21,42,True,1,21,0.09523809523809523,0.09523809523809523,0.5,0.6466153117052466,0.4
CUST05,22,42,True,1,22,0.09090909090909091,0.09090909090909091,0.5,0.6364544758585046,0.4
CUST05,23,42,True,0,23,0.13043478260869565,0.13043478260869565,0.6666666666666666,0.6418260203863957,0.4
CUST05,24,42,True,0,24,0.125,0.125,0.6666666666666666,0.6254999362036292,0.4
CUST05,25,42,True,0,25,0.12,0.12,0.6666666666666666,0.6330725313480766,0.4
CUST05,26,42,True,0,26,0.11538461538461539,0.11538461538461539,0.6666666666666666,0.6281917739695418,0.2
CUST05,27,42,True,1,27,0.1111111111111111,0.1111111111111111,0.6666666666666666,0.6257587453040032,0.2
CUST05,28,42,True,1,28,0.10714285714285714,0.10714285714285714,0.6666666666666666,0.6174408309309011,0.0
CUST05,29,42,True,1,29,0.10344827586206896,0.10344827586206896,0.6666666666666666,0.622163076930259,0.0
CUST05,30,42,True,1,30,0.1,0.1,0.6666666666666666,0.6051978926049107,0.0
CUST05,31,42,True,1,31,0.0967741935483871,0.0967741935483871,0.6666666666666666,0.601521446720089,0.0
CUST05,32,42,True,0,32,0.125,0.125,0.5,0.6036646231595708,0.2
CUST05,33,42,True,0,33,0.12121212121212122,0.12121212121212122,0.5,0.6143128521479256,0.2
CUST05,34,42,True,0,34,0.11764705882352941,0.11764705882352941,0.5,0.6028974881491771,0.2
CUST05,35,42,True,0,35,0.11428571428571428,0.11428571428571428,0.5,0.6142432742020577,0.2
CUST05,36,42,True,0,36,0.1111111111111111,0.1111111111111111,0.5,0.6205605906594079,0.2
CUST05,37,42,True,0,37,0.10810810810810811,0.10810810810810811,0.5,0.6053243093393749,0.0
CUST05,38,42,False,,38,0.10526315789473684,0.10526315789473684,0.5,0.6111874854093913,0.0
CUST05,39,42,False,,39,0.10256410256410256,0.10256410256410256,0.5,0.6010464287196583,0.0
CUST05,40,42,False,,40,0.1,0.1,0.5,0.6052825630836342,0.0
CUST05,41,42,False,,41,0.0975609756097561,0.0975609756097561,0.5,0.6034049856131175,0.0
CUST05,42,42,False,,42,0.09523809523809523,0.09523809523809523,0.5,0.6128477240509005,0.0
CUST06,1,50,True,0,1,0.0,0.0,0.0,0.6404494382022472,0.0
CUST06,2,50,True,0,2,0.0,0.0,0.0,0.7546509486093204,0.0
CUST06,3,50,True,0,3,0.0,0.0,0.0,0.5727523736997459,0.0
CUST06,4,50,True,0,4,0.0,0.0,0.0,0.6068898616701582,0.0
CUST06,5,50,True,0,5,0.0,0.0,0.0,0.6671632654829156,0.0
CUST06,6,50,True,0,6,0.0,0.0,0.0,0.6194614513944932,0.0
CUST06,7,50,True,0,7,0.0,0.0,0.0,0.6643002916714703,0.0
CUST06,8,50,True,0,8,0.0,0.0,0.0,0.6478211967709782,0.0
CUST06,9,50,True,0,9,0.0,0.0,0.0,0.6068488157344095,0.0
CUST06,10,50,True,0,10,0.0,0.0,0.0,0.6461639341609685,0.0
CUST06,11,50,True,0,11,0.0,0.0,0.0,0.6345598054662003,0.0
CUST06,12,50,True,1,12,0.0,0.0,0.0,0.605328470325999,0.0
CUST06,13,50,True,1,13,0.0,0.0,0.0,0.6280904778317863,0.0
CUST06,14,50,True,1,14,0.0,0.0,0.0,0.6299640856762531,0.0
CUST06,15,50,True,1,15,0.0,0.0,0.0,0.6334210254190483,0.0
CUST06,16,50,True,1,16,0.0,0.0,0.0,0.5981425561579441,0.0
CUST06,17,50,True,0,17,0.058823529411764705,0.058823529411764705,1.0,0.5996433419120941,0.2
CUST06,18,50,True,0,18,0.05555555555555555,0.05555555555555555,1.0,0.5905954678722778,0.2
CUST06,19,50,True,0,19,0.05263157894736842,0.05263157894736842,1.0,0.5687220221947896,0.2
CUST06,20,50,True,0,20,0.05,0.05,1.0,0.5777859210850501,0.2
CUST06,21,50,True,0,21,0.047619047619047616,0.047619047619047616,1.0,0.5665988364075307,0.2
CUST06,22,50,True,0,22,0.045454545454545456,0.045454545454545456,1.0,0.5685793207310713,0.0
CUST06,23,50,True,0,23,0.043478260869565216,0.043478260869565216,1.0,0.5596114737679687,0.0
CUST06,24,50,True,0,24,0.041666666666666664,0.041666666666666664,1.0,0.5748972702041072,0.0
CUST06,25,50,True,0,25,0.04,0.04,1.0,0.5829602029253548,0.0
CUST06,26,50,True,0,26,0.038461538461538464,0.038461538461538464,1.0,0.5761064222267606,0.0
CUST06,27,50,True,0,27,0.037037037037037035,0.037037037037037035,1.0,0.5721983412292553,0.0
CUST06,28,50,True,0,28,0.03571428571428571,0.03571428571428571,1.0,0.5534907967844316,0.0
CUST06,29,50,True,0,29,0.034482758620689655,0.034482758620689655,1.0,0.557803922018466,0.0
CUST06,30,50,True,0,30,0.03333333333333333,0.03333333333333333,1.0,0.5693274170155113,0.0
CUST06,31,50,True,0,31,0.03225806451612903,0.03225806451612903,1.0,0.5799038313595993,0.0
CUST06,32,50,True,0,32,0.03125,0.03125,1.0,0.5644758021468532,0.0
CUST06,33,50,True,0,33,0.030303030303030304,0.030303030303030304,1.0,0.5543634818020767,0.0
CUST06,34,50,True,0,34,0.029411764705882353,0.029411764705882353,1.0,0.5499182560564748,0.0
CUST06,35,50,True,0,35,0.02857142857142857,0.02857142857142857,1.0,0.539401111078238,0.0
CUST06,36,50,True,0,36,0.027777777777777776,0.027777777777777776,1.0,0.5387695987334721,0.0
CUST06,37,50,True,0,37,0.02702702702702703,0.02702702702702703,1.0,0.5355674434993908,0.0
CUST06,38,50,True,0,38,0.02631578947368421,0.02631578947368421,1.0,0.5447529156340222,0.0
CUST06,39,50,True,0,39,0.02564102564102564,0.02564102564102564,1.0,0.5443310943816743,0.0
CUST06,40,50,True,0,40,0.025,0.025,1.0,0.545616434043409,0.0
CUST06,41,50,True,0,41,0.024390243902439025,0.024390243902439025,1.0,0.5445038380911308,0.0
CUST06,42,50,True,0,42,0.023809523809523808,0.023809523809523808,1.0,0.5550721298752289,0.0
CUST06,43,50,True,0,43,0.023255813953488372,0.023255813953488372,1.0,0.5443101662108676,0.0
CUST06,44,50,True,0,44,0.022727272727272728,0.022727272727272728,1.0,0.5437138508232713,0.0
CUST06,45,50,True,0,45,0.022222222222222223,0.022222222222222223,1.0,0.5429444521181076,0.0
CUST06,46,50,False,,46,0.021739130434782608,0.021739130434782608,1.0,0.5407566964700551,0.0
CUST06,47,50,False,,47,0.02127659574468085,0.02127659574468085,1.0,0.5459934741175356,0.0
CUST06,48,50,False,,48,0.020833333333333332,0.020833333333333332,1.0,0.5465866951798034,0.0
CUST06,49,50,False,,49,0.02040816326530612,0.02040816326530612,1.0,0.55471516853866,0.0
CUST06,50,50,False,,50,0.02,0.02,1.0,0.5592306212654478,0.0
CUST07,1,44,True,0,1,0.0,0.0,0.0,0.5535714285714286,0.0
CUST07,2,44,True,0,2,0.0,0.0,0.0,0.46845238095238095,0.0
CUST07,3,44,True,0,3,0.0,0.0,0.0,0.5604497354497354,0.0
CUST07,4,44,True,0,4,0.0,0.0,0.0,0.5769307081807082,0.0
CUST07,5,44,True,0,5,0.0,0.0,0.0,0.5980151547798608,0.0
CUST07,6,44,True,0,6,0.0,0.0,0.0,0.531679295649884,0.0
CUST07,7,44,True,0,7,0.0,0.0,0.0,0.5271536819856149,0.0
CUST07,8,44,True,0,8,0.0,0.0,0.0,0.586259471737413,0.0
CUST07,9,44,True,0,9,0.0,0.0,0.0,0.5971429222461215,0.0
CUST07,10,44,True,0,10,0.0,0.0,0.0,0.6361128405478251,0.0
CUST07,11,44,True,0,11,0.0,0.0,0.0,0.6528502840526703,0.0
CUST07,12,44,True,0,12,0.0,0.0,0.0,0.6696826528547328,0.0
CUST07,13,44,True,0,13,0.0,0.0,0.0,0.658743412440717,0.0
CUST07,14,44,True,0,14,0.0,0.0,0.0,0.6636383635001463,0.0
CUST07,15,44,True,0,15,0.0,0.0,0.0,0.6193958059334699,0.0
CUST07,16,44,True,0,16,0.0,0.0,0.0,0.611933568062628,0.0
CUST07,17,44,True,0,17,0.0,0.0,0.0,0.6006054075124545,0.0
CUST07,18,44,True,0,18,0.0,0.0,0.0,0.5821193928093815,0.0
CUST07,19,44,True,0,19,0.0,0.0,0.0,0.5725341616088878,0.0
CUST07,20,44,True,0,20,0.0,0.0,0.0,0.5840390324758118,0.0
CUST07,21,44,True,0,21,0.0,0.0,0.0,0.5930940094239683,0.0
CUST07,22,44,True,0,22,0.0,0.0,0.0,0.5944831869037194,0.0
CUST07,23,44,True,0,23,0.0,0.0,0.0,0.6041778447540063,0.0
CUST07,24,44,True,0,24,0.0,0.0,0.0,0.6147180536035418,0.0
CUST07,25,44,True,0,25,0.0,0.0,0.0,0.6046747860048547,0.0
CUST07,26,44,True,0,26,0.0,0.0,0.0,0.6150315088443576,0.0
CUST07,27,44,True,0,27,0.0,0.0,0.0,0.6164690882888686,0.0
CUST07,28,44,True,0,28,0.0,0.0,0.0,0.6113062677199644,0.0
CUST07,29,44,True,0,29,0.0,0.0,0.0,0.6089958377112883,0.0
CUST07,30,44,True,0,30,0.0,0.0,0.0,0.6035107912690602,0.0
CUST07,31,44,True,0,31,0.0,0.0,0.0,0.6108417086722915,0.0
CUST07,32,44,True,0,32,0.0,0.0,0.0,0.6039351086661128,0.0
CUST07,33,44,True,0,33,0.0,0.0,0.0,0.6043930635261585,0.0
CUST07,34,44,True,0,34,0.0,0.0,0.0,0.6038258082159398,0.0
CUST07,35,44,True,0,35,0.0,0.0,0.0,0.5997357610470092,0.0
CUST07,36,44,True,0,36,0.0,0.0,0.0,0.594485164509989,0.0
CUST07,37,44,True,0,37,0.0,0.0,0.0,0.588397207880821,0.0
CUST07,38,44,True,0,38,0.0,0.0,0.0,0.585606569283338,0.0
CUST07,39,44,True,0,39,0.0,0.0,0.0,0.5845194745976936,0.0
CUST07,40,44,False,,40,0.0,0.0,0.0,0.5908834992270043,0.0
CUST07,41,44,False,,41,0.0,0.0,0.0,0.5836453077107072,0.0
CUST07,42,44,False,,42,0.0,0.0,0.0,0.5848588809703423,0.0
CUST07,43,44,False,,43,0.0,0.0,0.0,0.5802334398380252,0.0
CUST07,44,44,False,,44,0.0,0.0,0.0,0.5698435190025456,0.0
CUST08,1,42,True,0,1,0.0,0.0,0.0,0.01754385964912281,0.0
CUST08,2,42,True,0,2,0.0,0.0,0.0,0.3034147869674186,0.0
CUST08,3,42,True,0,3,0.0,0.0,0.0,0.44394319131161236,0.0
CUST08,4,42,True,0,4,0.0,0.0,0.0,0.5111183130239392,0.0
CUST08,5,42,True,1,5,0.0,0.0,0.0,0.5920722205126092,0.0
CUST08,6,42,True,1,6,0.0,0.0,0.0,0.5555825718202092,0.0
CUST08,7,42,True,1,7,0.0,0.0,0.0,0.5837577742407571,0.0
CUST08,8,42,True,1,8,0.0,0.0,0.0,0.5139526094226878,0.0
CUST08,9,42,True,1,9,0.0,0.0,0.0,0.5046503815023375,0.0
CUST08,10,42,True,0,10,0.1,0.1,0.0,0.5179021575113958,0.2
CUST08,11,42,True,0,11,0.09090909090909091,0.09090909090909091,0.0,0.5151383250103598,0.2
CUST08,12,42,True,0,12,0.08333333333333333,0.08333333333333333,0.0,0.5296813956273126,0.2
CUST08,13,42,True,0,13,0.07692307692307693,0.07692307692307693,0.0,0.524834108784186,0.2
CUST08,14,42,True,1,14,0.07142857142857142,0.07142857142857142,0.0,0.5029453013422942,0.2
CUST08,15,42,True,1,15,0.06666666666666667,0.06666666666666667,0.0,0.5194156145861413,0.0
CUST08,16,42,True,1,16,0.0625,0.0625,0.0,0.539117493005216,0.0
CUST08,17,42,True,1,17,0.058823529411764705,0.058823529411764705,0.0,0.5127522928819146,0.0
CUST08,18,42,True,1,18,0.05555555555555555,0.05555555555555555,0.0,0.5060663356824271,0.0
CUST08,19,42,True,0,19,0.10526315789473684,0.10526315789473684,0.0,0.5179869569378196,0.2
CUST08,20,42,True,0,20,0.1,0.1,0.0,0.5163733233766429,0.2
CUST08,21,42,True,0,21,0.09523809523809523,0.09523809523809523,0.0,0.5041090474735535,0.2
